name,Boiling-Point,Melting-Point,Density,Dissociation Constants,Flash-Point
WOCGIG_clean,277.51851851851853,42.21333333333333,0.0,0.0,
OCUSOV_clean,,,,,
MUPYOM_clean,,,,,
ALAHUS_clean,,,,,
MIFLIY_clean,,,,,
XIHXET_clean,,,,,
CAXZOS_clean,,,,,
KOGYIP_clean,305.0,111.0,,,
YAQZUN_clean,,276.0,,0.0,
EMUTUD_clean,0.0,174.65740740740742,0.0,0.0,
RUGHUY_clean,102.8425925925926,4.007936507936509,0.0,0.0,64.0925925925926
XUBJAF01_clean,140.0,135.30555555555554,0.0,0.0,
SEYFEI_clean,,,,,
YIJYUN_clean,,,,,
XILLIP_clean,,,,,
IBOZIK_clean,,,,,
DARJOX_clean,277.51851851851853,42.21333333333333,0.0,0.0,
DIBXOD_clean,,,,,
UVEVAT_clean,,,,,
REHHOD_clean,,,,,
TISKOW_clean,260.0,0.0,0.0,,170.0
LUFQUZ01_clean,25.632916666666667,-13.578055555555554,0.0,0.0,-17.809523809523807
DALVAQ_clean,,,,,
BONNIC_clean,,215.66666666666666,,0.0,
ZIJSAO_clean,,,,,
SEYDUW_clean,,,,,
CUWNIT_clean,,,,,
ZIKJOU_clean,,,,,
YUBQET_clean,,,,,
DOKDEN_clean,,,,,
QEWDON_clean,,,,,
YARZEZ02_clean,,,,,
NUYWOU_clean,,,,,
YOQYOT_clean,0.0,427.0,0.0,0.0,260.0
FEFCUQ_clean,,,,,
IHIMAP_clean,235.0,188.0,0.0,0.0,160.0
FIRNAX01_clean,,,,,
RUFZID_clean,,,,,
NIWZIE15_clean,102.8425925925926,4.007936507936509,0.0,0.0,64.0925925925926
WAXJAJ_clean,25.632916666666667,-13.578055555555554,0.0,0.0,-17.809523809523807
FALQIU_clean,,0.0,,,
GAJZIC_clean,,,,,
NIJTOR_clean,,359.0,,,
UTOTUT_clean,,,,,
YUYLIP_clean,,,,,
DAXHUH01_clean,,,,,
VOPCIO_clean,,,,,
OCUQIN_clean,,,,,
QADXAX_clean,0.0,174.65740740740742,0.0,0.0,
CAYDIR_clean,,,,,
PIDMEV01_clean,,,,,
QIWGOU_clean,,,,,
QEYWUN_clean,,,,,
CUWNOZ_clean,,,,,
NUCYIV_clean,,,,,
AXUPEO_clean,277.51851851851853,42.21333333333333,0.0,0.0,
MOYNIY_clean,,,,,
EQETAX_clean,,,,,
VUKTUS_clean,,,,,
KAVGAQ_clean,,288.0,,,
XEXMEU_clean,,,,,
VASFED_clean,,,,,
PUFXUL_clean,,,,,
PEZCII_clean,,,,,
SOTXEG_neutral,,,,,
HURFEH_clean,,,,,
LICKAL_clean,,,,,
NAVFUM_clean,0.0,174.65740740740742,0.0,0.0,
TONMAM_clean,,,,,
ASECUY_clean,,,,,
MAKGAJ_clean,,,,,
IJEXIF_clean,,,,,
RIXBIK_clean,,,,,
PARKUQ01_clean,,,,,
XILLEL_clean,,,,,
GUFXEM_clean,,,,,
PEMREG_clean,,,,,
GUFBOA_clean,,,,,
YOYRAH_clean,,,,,
CAVREY_clean,,,,,
GARLAP_clean,,,,,
NUFBEX_clean,,,,,
TUKDAG_clean,,,,,
KARTAA_clean,261.4,10.38962962962963,0.0,0.0,
FECYUJ_clean,,,,,
BETFUD_clean,,,,,
ZERNIV_clean,,,,,
SANGEW_clean,141.23492063492063,13.14638888888889,0.0,0.0,50.968253968253975
ALATAK_clean,,,,,
WUSGOI_clean,0.0,174.65740740740742,0.0,0.0,
VICSIL_clean,,,,,
GEVYEN_clean,,,,,
BEPREV03_clean,,,,,
HIQNAY_clean,,,,,
NUVWEH_clean,,148.0,,,
VEHLEA01_clean,,,,,
COWMOR_clean,,,,,
DITXOU_clean,,276.0,,0.0,
IXAMAW_clean,277.51851851851853,42.21333333333333,0.0,0.0,
NALWOO_clean,,,,,
ATEYED_clean,,,,,
UVINAP_clean,,,,,
ESARAT_clean,,,,,
JIZJUZ_clean,122.0,22.866666666675,0.0,0.0,111.5
PEJNUP_clean,,,,,
HISGIB_clean,,,,,
UHASED_clean,,262.0,,,
ADAXIO_clean,0.0,427.0,0.0,0.0,260.0
GERWEH_clean,,,,,
KEDQAN_clean,,,,,
SIWZOP02_clean,102.8425925925926,4.007936507936509,0.0,0.0,64.0925925925926
DIMKIV_clean,,,,,
IQOJAB_clean,,,,,
SOJKOT02_clean,102.8425925925926,4.007936507936509,0.0,0.0,64.0925925925926
PUMNOB_clean,,5.0,,,
OQEPUW_clean,,,,,
DALSUH_clean,,,,,
YARBAW_clean,,315.0,,,
BONWAD_clean,,,,,
OBIBEJ_clean,,,,,
CAVVUS_clean,,,,,
FALVOF_clean,,276.0,,0.0,
VETSOE_charged,,,,,
VUKTIG_clean,,,,,
JALLOA_clean,,,,,
CUCTAX_clean,,,,,
DUYRIZ_clean,,252.0,,,
FIRMUQ_clean,,163.0,,,
OXALOP_clean,,,,,
YUSWEQ_clean,,342.0,,,
FAPXOM_clean,,,,,
KOSKIO01_clean,,,,,
RUWZIU_clean,,,,,
WEBQIF_clean,277.51851851851853,42.21333333333333,0.0,0.0,
TEBSAW_clean,,,,,
MIFROK_clean,,,,,
QOSJEP_clean,117.85555555555557,16.63992063492064,0.0,0.0,40.17460317460318
WEFDIW_clean,,,,,
GOVWOF_clean,,,,,
KINFAQ_clean,0.0,427.0,0.0,0.0,260.0
TOVWIM_clean,,,,,
DOZKIO_clean,,,,,
RUGJOU_clean,102.8425925925926,4.007936507936509,0.0,0.0,64.0925925925926
CAYDEN_clean,,,,,
COXHED_clean,0.0,174.65740740740742,0.0,0.0,
OKIQAB_clean,0.0,427.0,0.0,0.0,260.0
BEPROF_clean,,,,,
FIJDIM07_clean,0.0,427.0,0.0,0.0,260.0
OCUQUZ_clean,,,,,
FIVQIL_clean,277.51851851851853,42.21333333333333,0.0,0.0,
ALIXOJ_clean,,,,,
QIQVIX_clean,,,,,
XEQLEM_clean,,315.0,,0.0,
QANSUV_clean,,,,,
JORLEJ_clean,,,,,
HOBGEL_clean,,,,,
ETEMIB_clean,,,,,
DONNEA_clean,0.0,427.0,0.0,0.0,260.0
KUCDOD_clean,,,,,
EZABEN_clean,260.0,0.0,0.0,,170.0
HAWVIM_clean,,359.0,,,
OCUMOR_clean,,,,,
YEGKOM_clean,,,,,
NUZSAD_clean,235.0,188.0,0.0,0.0,160.0
TECTUS_clean,,,,,
KOSJOT_clean,,,,,
DAWVOO_clean,,,,,
OPOZEZ_clean,,,,,
JIZJEJ_clean,122.0,22.866666666675,0.0,0.0,111.5
QOFLAA_clean,,,,,
AYUJIP_clean,64.46481481481482,-97.76190476190474,0.0,0.0,11.370833333333334
CUVXAT_clean,,,,,
FIRNOL_clean,,,,,
RAYLAG_clean,,,,,
ROLCEC16_clean,102.8425925925926,4.007936507936509,0.0,0.0,64.0925925925926
SAMLAV_manual,,,,,
XICYIT_SL,,,,,
IKOSOQ_clean,,,,,
VULKOD_clean,,,,,
CUYWUP_clean,,,,,
POSGEL_clean,,,,,
ISIMAZ_clean,,,,,
YOYPAF_clean,,,,,
RUWWUC_clean,,,,,
ASAJOU_clean,,,,,
SETQUF_SL,0.0,427.0,0.0,0.0,260.0
HIQNUS_clean,,,,,
ETEJOD_clean,,,,,
FUSMUC_clean,,,,,
ERUNIQ_clean,,315.0,,0.0,
ENISUQ_clean,,,,,
IYAJOJ_clean,0.0,427.0,0.0,0.0,260.0
RIRDED_clean,,,,,
PENZUE_clean,,,,,
GALCAZ_clean,,,,,
ADODOO_clean,,,,,
DUDKOE_clean,,,,,
OHAKIS_clean,,,,,
HEGNEN_clean,277.51851851851853,42.21333333333333,0.0,0.0,
GIZVER_clean,,,,,
XIWYEH_clean,277.51851851851853,42.21333333333333,0.0,0.0,
ADEGIA01_clean,0.0,427.0,0.0,0.0,260.0
XADDAJ01_clean,,,,,
VUWSAJ_clean,,,,,
DARVAW_clean,,158.94444444444446,0.0,0.0,
YOCDUR_clean,,,,,
VOPCEK_clean,,,,,
GAJZUO_clean,,,,,
WANHIF_clean,0.0,346.3333333333333,0.0,0.0,
OCUNAE_clean,,,,,
NELVAC_clean,,,,,
GAWCUF_clean,,,,,
FALQEQ_clean,,0.0,,,
GULWOA_clean,,,,,
AGONEQ_clean,,276.0,,0.0,
RUXKUS_clean,,,,,
VETTIZ_charged,,,,,
OSUGUG_clean,,,,,
DAWBIO_clean,0.0,130.985,0.0,0.0,
YINCIJ_clean,,,,,
XADDEN_manual,,,,,
YAZZEG_clean,,,,,
EBAVIP_clean,,,,,
POHCOG_clean,25.632916666666667,-13.578055555555554,0.0,0.0,-17.809523809523807
DOMCUE_clean,,,,,
RUGGIL_clean,102.8425925925926,4.007936507936509,0.0,0.0,64.0925925925926
BELTOD_clean,,,,,
SOYWOT_neutral_b,,,,,
IYAJID_clean,0.0,427.0,0.0,0.0,260.0
ATUXOE_clean,,,,,
OKELOH_clean,,,,,
HOJLUP_clean,,,,,
NAWHOL_clean,251.5,97.10000000000001,0.0,0.0,
DUBBEI_clean,0.0,174.65740740740742,0.0,0.0,
DEGPEL_charged,260.0,0.0,0.0,,170.0
ZOXTUD_clean,,,,,
NUCYER_clean,,,,,
FALZIC_clean,277.51851851851853,42.21333333333333,0.0,0.0,
XICNOO02_clean,,359.0,,,
FECWOB01_clean,,,,,
SEHZUB_clean,,,,,
TADCAE_clean,,,,,
WURNOO_clean,,,,,
KOSLAH_clean,,,,,
HASNOH_clean,0.0,174.65740740740742,0.0,0.0,
MUZRIJ_clean,305.0,111.0,,,
HIQNIG_clean,,,,,
BUSQIQ_clean,,276.0,,0.0,
YUQNAB_clean,,,,,
NUGROX_clean,,,,,
FIPKUM_clean,,,,,
MIHLOF_clean,,,,,
NAHGUB_clean,,,,,
OYERUH_clean,0.0,236.5822222222222,0.0,0.0,193.0
KUDWAJ_clean,,,,,
NIGFIT_clean,,,,,
DOKHOB_clean,,,,,
MOGNAY_clean,,215.66666666666666,,0.0,
FUWFIO_clean,,,,,
JORRAL_clean,,315.0,,,
KUMBOL_clean,0.0,346.3333333333333,0.0,0.0,
IDAGOL_clean,25.632916666666667,-13.578055555555554,0.0,0.0,-17.809523809523807
IXEJOL_clean,277.51851851851853,42.21333333333333,0.0,0.0,
SIRBIG06_clean,102.8425925925926,4.007936507936509,0.0,0.0,64.0925925925926
GEGDED_clean,,,,,
NUHQIS_clean,,,,,
XOCWUJ_clean,,276.0,,0.0,
YOYVOZ_clean,25.632916666666667,-13.578055555555554,0.0,0.0,-17.809523809523807
ADAXEK_clean,0.0,427.0,0.0,0.0,260.0
UXIQOJ_clean,,,,,
RUGHEI_clean,102.8425925925926,4.007936507936509,0.0,0.0,64.0925925925926
HOBGIP_clean,,,,,
QOSJOZ_clean,,256.0,,,
LIDZUV_clean,,,,,
VEMMAC_clean,,,,,
OSAVEK_clean,0.0,427.0,0.0,0.0,260.0
FECXES_clean,,,,,
EJORAY_clean,,,,,
VOJGOS_clean,,,,,
LALFUB_clean,0.0,174.65740740740742,0.0,0.0,
YIPDOR_clean,,,,,
WAYMIU_manual,0.0,427.0,0.0,0.0,260.0
WORSUT_clean,,,,,
COXHON_clean,0.0,174.65740740740742,0.0,0.0,
QOVWOO_SL,0.0,427.0,0.0,0.0,260.0
FEDBEX_clean,,,,,
RUGGUX_clean,102.8425925925926,4.007936507936509,0.0,0.0,64.0925925925926
ADODUU_clean,,,,,
YUSWIU_clean,,342.0,,,
VASFUT_clean,,,,,
AQAJEI_clean,,,,,
FAGVUH_clean,,720.0,,,
IYAJUP_clean,0.0,427.0,0.0,0.0,260.0
LUFNAC_clean,,,,,
NAHHAI_clean,,,,,
VUKTEC_clean,,,,,
XOPMIA_clean,,,,,
OYEBIE_clean,0.0,427.0,0.0,0.0,260.0
FARHIR_ion_b,,,,,
PACGIM_clean,,,,,
VEPDEB_charged,25.632916666666667,-13.578055555555554,0.0,0.0,-17.809523809523807
KOZQEX_clean,,,,,
AJAMEF_clean,,312.5,,,
FEFVES_clean,,,,,
ENISOK_clean,,,,,
HOXJIO_charged,,,,,
HOWQOA_clean,,256.0,,,
COQLAX_clean,,720.0,,,
TAQGEZ_clean,,,,,
CUFJUK_clean,,,,,
DIMKER_clean,,,,,
ZOHBIJ_clean,235.0,188.0,0.0,0.0,160.0
UZUNAF01_clean,,,,,
AMILOY_clean,0.0,280.0,0.0,0.0,250.0
LASDEQ_clean,,,,,
HUYJUG_clean,,,,,
HOJLID_clean,,,,,
NAWXER_clean,,,,,
GUJREK_clean,,,,,
OYIVOI_clean,,,,,
YODRAM_clean,,315.0,,0.0,
VAGBOX_clean,,,,,
ZEFVEN_clean,0.0,174.65740740740742,0.0,0.0,
WOXKOL_clean,,,,,
VUKSOL_clean,,342.0,,,
EFEGOM_clean,0.0,427.0,0.0,0.0,260.0
OHAKEO_clean,,,,,
DOTFID_clean,,,,,
KOMCOG_clean,,,,,
HEGNIR_clean,277.51851851851853,42.21333333333333,0.0,0.0,
AFOQUI_clean,260.0,0.0,0.0,,170.0
TAJXIO07_clean,0.0,346.3333333333333,0.0,0.0,
XOTSIK_clean,,,,,
IYOVOI_clean,,359.0,,,
UNACIW_clean,,,,,
PUQXUV_clean,,,,,
HUCXAG_clean,,,,,
ETECIR_clean,0.0,174.65740740740742,0.0,0.0,
KAYBUJ_clean,,249.0,,,
SIDCAL_clean,,,,,
LUYSOP_clean,0.0,427.0,0.0,0.0,260.0
OWAVOY_clean,,,,,
MAFLUD_clean,,,,,
JORVET_clean,,,,,
QOSJIT_clean,,256.0,,,
VUKTAY_clean,,,,,
HAZGOF05_clean_h,0.0,427.0,0.0,0.0,260.0
EZEQOR_clean,0.0,427.0,0.0,0.0,260.0
NIMWUD_clean,,,,,
VIXPUP01_clean,,,,,
FUNCEX_clean,,,,,
POSGAH_clean,,,,,
NERVEL_clean,0.0,236.5822222222222,0.0,0.0,193.0
FEFDAX_clean,,,,,
HOWPEQ_clean,,,,,
MITSAK_clean,,,,,
GESDUF_clean,,,,,
CIMTEZ_charged,,720.0,,,
VEZMIY_clean,0.0,346.3333333333333,0.0,0.0,
OWIHOT_clean,,,,,
KOSLIP_clean,,,,,
RUVKAV_clean,,,,,
YELYOE_clean,,288.0,,,
KIXXOG_clean,,,,,
ODONEB_clean,,,,,
JUJZEV_clean,,,,,
VECWUX_clean,,,,,
XADDAJ_clean,,,,,
PEQWAK_clean,,,,,
KONCIA_clean,0.0,174.65740740740742,0.0,0.0,
NINVAI_clean,,,,,
XUNTAD_clean,,315.0,,0.0,
NUHQAK_clean,,,,,
FOXPUE_clean,,,,,
KEJHIQ_clean_h,,315.0,,0.0,
VEWKUF_clean,,,,,
EZABAJ_clean,260.0,0.0,0.0,,170.0
HOGQIF_clean,,,,,
GAVYAG_clean,,,,,
RUHFEH_clean,,,,,
ABEXIQ_clean,0.0,174.65740740740742,0.0,0.0,
TUKCOT_clean,,,,,
FATVOM_clean,,200.0,,,
SEHLEY_clean,,,,,
AVIMOI_clean,,,,,
GAKBAX_clean,,,,,
RAVVIU01_clean,102.8425925925926,4.007936507936509,0.0,0.0,64.0925925925926
QUDJIJ_clean,,,,,
KIYJAF_clean,,,,,
LUMYEZ_clean,,,,,
ONAWEG01_clean,,,,,
FAKGOP_clean,,,,,
JUGQIN_clean,,,,,
QIRWAR_clean,,,,,
KIYXUN_clean,,,,,
YOYVOZ01_clean,25.632916666666667,-13.578055555555554,0.0,0.0,-17.809523809523807
BASTUM_clean,,,,,
UVUDUM_clean,,,,,
DAXJET01_clean,,,,,
LAVTOT_clean,,,,,
TATSIS_clean,,315.0,,0.0,
HADXIW_clean,,0.0,,0.0,
YEYFEP_clean,,,,,
HURGUX01_clean,,,,,
UCAXEC_clean,140.0,135.30555555555554,0.0,0.0,
GAJZEY_clean,,,,,
EHAFEA_clean,,276.0,,0.0,
VEDFUH_clean,,315.0,,0.0,
IKETIC_clean,0.0,174.65740740740742,0.0,0.0,
KATDAM_clean,,,,,
FIJDIM01_clean,0.0,427.0,0.0,0.0,260.0
RUYQIN02_clean,,,,,
MUFXUI_clean,,,,,
AVESOL_clean,,,,,
WOGHEG_clean,,,,,
FOXHUX_clean,,,,,
WAPSUE_clean,0.0,0.0,,,
TADCOS_clean,277.51851851851853,42.21333333333333,0.0,0.0,
ZIDDIB_clean,,254.0,,,
DOTYES_clean,117.85555555555557,16.63992063492064,0.0,0.0,40.17460317460318
KUTRUO_clean,,,,,
VOPHUF_clean,,,,,
HEGNAJ_clean,277.51851851851853,42.21333333333333,0.0,0.0,
NUDNEH_clean,,249.0,,,
KOJZEP_manual,,,,,
DARBUU_clean,25.632916666666667,-13.578055555555554,0.0,0.0,-17.809523809523807
NELVEG_clean,,218.0,,,
IJEVIE_clean,,,,,
PEFRID_clean,,,,,
LAFFEG02_clean,,,,,
EBOJOV_clean,,,,,
AVETEC_clean,,,,,
WOBHEB_clean,,,,,
BETZOR_clean,,,,,
QUSSII_clean,0.0,427.0,0.0,0.0,260.0
VUKJUI_clean,,,,,
DARJUD_clean,277.51851851851853,42.21333333333333,0.0,0.0,
EXEQAA_clean,,,,,
PUPNAQ_clean,,,,,
DAMYUO_clean,,,,,
YOYVAL_clean,25.632916666666667,-13.578055555555554,0.0,0.0,-17.809523809523807
ARUCOH01_clean,,,,,
BOPWIO_clean,,,,,
WIDWOX_clean,,198.5,,,
WAQDOJ_charged,,,,,
EDIKIL_clean,0.0,174.65740740740742,0.0,0.0,
ABEFUL_clean,,,,,
MACKAE_clean,,,,,
VEMMEG_clean,,,,,
LIKDOA_clean,,,,,
PUZKOM_clean,,359.0,,,
AYOQEM_clean,,,,,
YOYQEK_clean,,,,,
ILUHON_clean,,252.0,,,
KOHKIC_clean,,,,,
HEKTUO01_clean,,,,,
IMIDZB10_clean,260.6666666666667,89.88,0.0,0.0,145.0
ZUQMAB_clean,,,,,
YARKOT_clean,,,,,
JIXWUJ02_clean,102.8425925925926,4.007936507936509,0.0,0.0,64.0925925925926
MAWTUC_clean,,,,,
QOPDEE_clean,277.51851851851853,42.21333333333333,0.0,0.0,
KOSLEL_clean,,,,,
BERFIP_clean,,158.94444444444446,0.0,0.0,
GEGSIW_clean,,,,,
MIKJAR_clean,277.51851851851853,42.21333333333333,0.0,0.0,
GITVEL01_clean,260.6666666666667,89.88,0.0,0.0,145.0
NEXXEV_clean,,,,,
OTOLIU_clean,,,,,
UZIGOB_clean,,,,,
MANDUD_clean,,,,,
YIXZEM_clean,,,,,
HIQWOV_clean,0.0,427.0,0.0,0.0,260.0
BOPHIZ_clean,,,,,
GIXGOK_clean,,,,,
GIQYEL_clean,0.0,0.0,,,
TAKVAF_clean,,,,,
HIHFUB_clean,,,,,
VAGMEX_clean,,,,,
EBIMEJ_clean,,,,,
BUKRUW03_clean,,,,,
EDOMAM_clean,,,,,
CUQTAL_clean,,,,,
LISZOE_clean,0.0,427.0,0.0,0.0,260.0
AFOTOF_clean,,,,,
CETHEQ_clean,,,,,
RUGZAW_clean,,,,,
ROYRII_clean,,315.0,,,
YUZRAO_clean,,,,,
HAWWOT_clean,,359.0,,,
QIQTAN_clean,,,,,
LUFQUZ_clean,25.632916666666667,-13.578055555555554,0.0,0.0,-17.809523809523807
GAJYUN_clean,,,,,
ABAYOU_clean,,,,,
NIWZIE13_clean,102.8425925925926,4.007936507936509,0.0,0.0,64.0925925925926
LUFNEG_clean,,,,,
RUWZUG_clean,,,,,
JOFKIA_clean,,,,,
CUXFIL_clean,,,,,
TONMEQ_clean,,,,,
FULQUZ_clean,,359.0,,,
CAZNEY_clean,,,,,
ASIQEA_clean,,,,,
NORJEL_clean,,315.0,,,
QOXFIU_clean,,245.0,0.0,0.0,0.0
ZASJAG_clean,,,,,
XADCEM_clean,,,,,
ICAQIO_clean,,,,,
PACZUQ_clean,,,,,
UVUFUN_clean,,,,,
MAHCIK_clean,,,,,
MIZKOW_clean,0.0,174.65740740740742,0.0,0.0,
HOGQAX_clean,0.0,174.65740740740742,0.0,0.0,
ESASEY_clean,,,,,
CIDKUX_clean,,,,,
PELQII_clean,,,,,
ZOXGUQ_clean,,,,,
MUNLUE_clean,,,,,
WITJOA_clean,,,,,
HIVQAG_clean,,315.0,,0.0,
EVADIQ_clean,,,,,
YARGAB_clean,,,,,
HEDBID_clean,,276.0,,0.0,
ODONIF_clean,,,,,
QARTEK_clean,,,,0.0,
SALXEL_clean,,342.0,,,
FUNBAS_clean,,,,,
MINVUA01_SL,0.0,427.0,0.0,0.0,260.0
HOWPIU_clean,,,,,
YUKKAR_clean,0.0,174.65740740740742,0.0,0.0,
PUMZAZ_clean,0.0,174.65740740740742,0.0,0.0,
DONXUB_clean,261.4,10.38962962962963,0.0,0.0,
GAXWAF_clean,0.0,427.0,0.0,0.0,260.0
EHAFOK_clean,,276.0,,0.0,
YOYVEP01_clean,25.632916666666667,-13.578055555555554,0.0,0.0,-17.809523809523807
YUKTUU_clean,102.8425925925926,4.007936507936509,0.0,0.0,64.0925925925926
MUHNAG_clean,0.0,427.0,0.0,0.0,260.0
QITZIE_clean,,,,,
FECXAO_clean,,,,,
IGINIX_clean,,254.0,,,
YIZGIZ_clean,277.51851851851853,42.21333333333333,0.0,0.0,
TUTHIA_clean,,,,,
IZIHAC_clean,,,,,
XADGAM_clean,,,,,
ZOXTOX_clean,,,,,
XIFHIF_clean,,342.0,,,
NUHRAL_clean,,,,,
VIXVUV_clean,337.6666666666667,151.78444444444443,0.0,0.0,193.58333333333331
FUSMIQ_clean,,,,,
HICZEA_clean,,,,,
NUFCAU_clean,,,,,
HAWWEK_clean,115.0,55.0,,,
JEXXAM_clean,102.8425925925926,4.007936507936509,0.0,0.0,64.0925925925926
IGUCIY_clean,260.6666666666667,89.88,0.0,0.0,145.0
XOJWOJ_clean,,,,,
RUHFIL_clean,,,,,
HOGQEB_clean,0.0,174.65740740740742,0.0,0.0,
LEVYOC_clean,,0.0,,,
XIHXAP_clean,39.15555555555555,-62.5,0.0,,-7.148148148148148
BURQIQ_clean,,,,,
PAFMUH_clean,,,,,
RUMROI_clean,,,,,
EYACOX_clean,,,,,
HUHJAW_clean,,,,,
HEDBOJ_clean,,0.0,,0.0,
ENESUN_clean,,,,,
EHAFIE_clean,,276.0,,0.0,
ISIYOZ_clean,102.8425925925926,4.007936507936509,0.0,0.0,64.0925925925926
NISBEX_clean,,,,,
HUZSOL_clean,152.87111111111113,-60.77619047619047,0.0,0.0,60.507936507936506
MAGBON_clean,,,,,
ECORIX_clean,,,,,
TETWOG_clean,,,,,
KOMDAT_clean,,,,,
OFUYUL_SL,,293.0,,,
QUFGED_clean,277.51851851851853,42.21333333333333,0.0,0.0,
QUQFIS_clean,,,,,
MIFVEE_clean,,,,,
TAJXIO01_clean,0.0,346.3333333333333,0.0,0.0,
EBAVUB_clean,,,,,
QIPROY_clean,,,,,
BASTIA_clean,,,,,
JEXWUF_clean,102.8425925925926,4.007936507936509,0.0,0.0,64.0925925925926
DAXKOE_charged,,,,,
FAGXOD_clean,,,,,
KIYMIP_clean,,,,,
AQOSEG_clean,,,,,
DUKNII_clean,,,,,
AHEQAH_clean,,,,,
VOCNOQ_clean,0.0,236.5822222222222,0.0,0.0,193.0
IJEVEA_clean,,,,,
UKUCAF_clean,,,,,
WEFDAO_clean,,,,,
QOJYEV_clean,,,,,
ENITAX_clean,,,,,
MIFQOJ_clean,,,,,
AVUJIL_clean,0.0,174.65740740740742,0.0,0.0,
COWMAD_clean,,,,,
BAXSIE_clean,,,,,
HIYLUY_clean,,,,,
FALZEY_clean,277.51851851851853,42.21333333333333,0.0,0.0,
ZACHIX_clean,,,,,
LITCOI_clean,,,,,
HOMXIR_manual,0.0,427.0,0.0,0.0,260.0
DITYOW_clean,,,,,
DACXUB_clean,,,,,
FOKYIP_clean,,,,,
BUSQUC_clean,,,,,
ZUDXAZ_clean,,,,,
GUHGOH_clean,,,,,
YOYQIO_clean,,,,,
UXUYUI_clean,,149.8,,,
HAPVEB_clean,,0.0,,0.0,
JUXFAL_clean,,,,,
UMEDEX_clean,,,,,
RUHFUX_clean,,,,,
IHIMAP01_clean,235.0,188.0,0.0,0.0,160.0
HOCDIO_clean,0.0,174.65740740740742,0.0,0.0,
NUFBUN_clean,,,,,
CAWZUX_clean,,,,,
FUSMEM_clean,,,,,
XOCWIX_clean,,276.0,,0.0,
QITXAU_clean,,,,,
EJOQUR_clean,,,,,
REYCOP_clean,,,,,
NIMPEG01_clean,,,,,
HIDBON_clean,,,,,
RAZYIC_clean,,,,,
PEDMOB_clean,,,,,
GARLET_clean,,,,,
ZIJVOF01_clean,,,,,
QULMIU_clean,,,,,
SUWBET_clean,,,,,
NUVYOT_clean,,,,,
VAGBUD_clean,,,,,
HAPVAX_clean,,0.0,,0.0,
IFAREN_charged,,,,,
PUYHOI_clean,,148.0,,,
SALXIP_clean,,342.0,,,
EMIYEF_clean,,,,,
HEDBUP_clean,,0.0,,0.0,
LIBQIY_clean,,252.0,,,
VAGKOF_clean,,,,,
XENMIO_SL,,,,,
KOSKUA_clean,,,,,
AGUWUV_clean,,276.0,,0.0,
ILOTOT_clean,,,,,
TETZEZ_clean,,,,,
SERLEI_clean,0.0,346.3333333333333,0.0,0.0,
KINFEU_clean,0.0,427.0,0.0,0.0,260.0
DIYKAZ_clean,,,,,
EJONOH_clean,,276.0,,0.0,
FOBNAN_clean,,315.0,,,
PUGFII_clean,,,,,
HOTWUJ_clean,0.0,174.65740740740742,0.0,0.0,
AGONAM_clean,,276.0,,0.0,
RESSAK_clean,,,,,
QUHMOX_clean,102.8425925925926,4.007936507936509,0.0,0.0,64.0925925925926
PIQMOT_clean,,,,,
LEVPAF_clean,,,,,
EHAFUQ_clean,,276.0,,0.0,
OZUMAZ01_clean,,,,,
PATNAB_clean,,,,,
WEVQOD01_clean,,148.0,,,
PUGSER_clean,,,,,
BAZFUF_clean,,,,,
NUCYAN_clean,,,,,
AFUKIX_clean,,,,,
IQOJEF_clean,,,,,
