name,Temp
EBOTOF_clean,197.9266556
FITJEY_clean,416.258098
CEFLEF_clean,434.9643331
ROGSAI_clean,330.6438539
QOYLOG_clean,379.3285636
TASXIW_clean,343.9113356
SATCIB_clean,335.643209
DAPXID_ion_b,324.3306596
EHAGEB_clean,418.3832439
REJLEY_clean,326.8523005
XAVQIU01_clean,305.6706282
XADGOA_clean,393.4653039
XADDAJ_clean,491.6038479
XADGAM_clean,299.8244051
DAHWAM_clean,422.0145911
ICIZOL_clean,473.7523105
WUBHEI_clean,570.2625571
MUMYAW_clean,604.1485695
ZUQMAB_clean,325.3052632
NAJSUP_clean,324.0470156
NAJTAW_clean,304.3699409
NAJTEA_clean,319.3305334
SANGEW_clean,529.3362982
SANGUM_clean,514.1240257
SANHIB_clean,457.6401481
SANHOH_clean,343.9257027
SANHUN_clean,331.8760593
SANJAV_clean,442.9745533
AGUWUV_clean,391.2525447
GUWDUY_clean,350.3453993
LUWYUY_clean,276.8570257
BAEDTA01_clean,395.105852
INIXOT_clean,392.5220854
OMEWUZ_clean,448.0087674
TEBWII_clean,289.6182731
VECWUX_clean,347.5547114
BELTOD_clean,494.6011396
BELTUJ_clean,425.7865307
IGUCIY_clean,265.6751565
QIRWAR_clean,254.2487685
KOFVOS_clean,414.543736
HOXSUK_clean,347.5213338
PORVID_clean,283.925962
HOXSIY_clean,344.0950456
GUFXEM_clean,447.6560463
HEKTUO01_clean,306.9137572
JUSBAC_clean,317.4888206
JUSHAI_clean,238.5345515
DUZPUL_clean,330.9355992
BACGAQ_clean,320.352867
ITIXAM_clean,459.8563855
UXUPEK_clean,360.8505316
BOPWIO_clean,443.033972
PUMNIV_clean,195.1434534
PUMNOB_clean,166.0816923
FULQOT_clean,457.5629064
FULQUZ_clean,449.5015716
UPOVOL_clean,313.4263678
BAKLIK_clean,250.0918728
NATXIR_clean,420.6071229
ESEHIV_clean,452.7734095
WULQUR_clean,390.3046612
VUVZAP_clean,291.978665
XOKHIP_clean,361.2898003
OXUNEB_clean,438.0598395
ELERIX01_clean,412.9182045
FAVZEJ_clean,254.422531
XEHTUB_clean,416.586488
ECUTON_clean,284.2615139
HOFMAS_clean,228.0795338
VEHJID01_clean,385.2860502
MOJNAC_clean,390.2062734
MOLKAB_clean,349.3509662
ADEGIA01_clean,509.6428462
BOJYIK_clean,507.3943083
IHECAB_clean,326.1795041
BUVHEH_clean,585.852378
JUYROM_clean,307.0710259
BUQWER_clean,303.6504511
PUVREF_clean,224.1525424
QETSOY_clean,514.7298617
ABEFUL_clean,437.6718577
RUMROI_clean,273.0447153
HUVHIR_clean,313.1195335
HUVHOX_clean,334.9824061
YUQNAB_clean,254.2548689
EBAVIP_clean,379.6745665
EBAVOV_clean,382.3282681
EBAVUB_clean,398.0302628
EBAWIQ_clean,430.7297479
SAKDEQ_clean,486.1430756
XALDAS_clean,332.9601065
NAWKII_clean,458.5180164
YAJXIT_clean,360.8974359
YAJXUF_clean,413.3175838
ZALGEB_clean,390.6899413
SALXEL_clean,350.9445307
SALXIP_clean,285.5408744
KAVGAQ_clean,329.062285
PIJJOI_clean,400.3413058
TISGUY_clean,248.1889248
OKILEA_clean,341.6723528
OKILIE_clean,342.9170855
AVIMIC_clean,471.7452541
AVIMOI_clean,425.1819072
AVIMUO_clean,426.5973524
AVIPAX_clean,480.8796029
NABMUA01_clean,454.1465013
UZUNAF01_clean,243.4444691
UZUNAF_clean,243.4444691
OVIZID_clean,360.0830163
OVIZOJ_clean,366.9882384
OVIZUP_clean,365.4260379
AXUHEH_clean,287.6764633
AXUHIL_clean,317.5565065
YASPEP_clean,221.6902722
YARKAF_clean,304.1690772
YARKEJ_clean,333.3333333
YARKOT_clean,329.7266352
PAPVAF_clean,313.7735232
PAPVEJ_clean,314.1095609
PAPXUB_clean,282.4455577
RAVJOP_clean,433.4497262
KEBFII_clean,268.1025417
PEFRID01_clean,440.1864502
PEFRID_clean,440.1864502
HELDOT_clean,436.8380321
PEWKOT_clean,281.8117978
YICDAR_clean,174.1325536
KIRKAZ_clean,201.1271205
HISGIB_clean,340.0309647
DIMJUG_clean,417.8548319
DIMKIV_clean,391.5290557
DIMKUH_clean,413.9329148
KIYQEQ_clean,379.8447794
TISPAO_clean,251.0433499
HOZDIL_clean,563.4284247
FOVPOX_clean,252.676527
FOVPUD_clean,249.9907172
YOTXOW_clean,363.4135566
SUCLOT_clean,559.9806903
RUFTET_clean,346.8826517
UFASEA_ion_b,381.0950275
POKGEC_clean,431.0294192
WODVOB_clean,365.348931
XOJPES_clean,188.7535145
HOXKIP_clean,454.6753155
HOXKUB_clean,443.7741385
COWXOC_clean,405.4179474
QUVFAP_clean,217.8126426
PUNSIB_clean,358.1022567
HUZSOL_clean,408.2521451
HUZSUR_clean,389.1457286
QOBWEJ_clean,358.6967479
QOBWIN_clean,358.0551565
QOPDEE_clean,390.4786413
EDIKIL_clean,452.4206589
XIWYEH_clean,425.8693552
NENFAN_clean,514.5125209
EFILUA_clean,366.121969
ECIWIW_clean,389.4025827
ECIWOC_clean,369.5707134
XUWSUD_clean,317.25
XUWTAK_clean,306.3851181
AHOKIR_clean,372.0001671
AHOKOX_clean,533.9700079
WOYJID_clean,436.8603955
UGELIB_clean,355.7178116
TAFPOG_clean,365.1821229
BEKSAM_clean,443.0622265
FIVQIL_clean,307.775648
KAVJEX_clean,316.6421559
HAZGOF_clean,515.26751
LEGGEK_clean,371.5849986
LEGGIO_clean,378.7113525
LEGGOU_clean,397.0887815
IVEQEG_clean,233.4501669
KUNRAO_clean,380.7944667
TIQGUW_clean,366.1559276
PAQVEK_clean,309.5821293
GEFYUN_clean,392.1656819
GEFZAU_clean,359.3341943
BUSQIQ_clean,287.1490846
IQUNAJ_clean,381.5899582
ECIYEU_clean,307.2155722
NERVEL_clean,292.635031
NERVOV_clean,296.1468137
HUYJOA_clean,348.508449
IKOSOQ_clean,220.0201969
IRISAD_clean,257.9497114
AXUPEO_clean,490.4137001
RAVVIU01_clean,270.0235558
RAVVIU_clean,270.0235558
UGEPEB01_clean,243.1182796
WAQQUB_clean,363.5761589
CAWGAJ_clean,304.9077956
CEBDOD_clean,334.6667349
UCEXAC_clean,401.9951038
XEHSUZ_clean,412.5216073
RESWOC_clean,379.4539825
RESWUI_clean,566.8041051
XEQGAC_clean,331.5608031
GESNOI_clean,297.6253949
HEYBIX_clean,409.0848423
KIBDEF_clean,379.9828958
KIBDIJ_clean,435.4931387
LIHRIE_clean,386.8344273
ODIMAQ_clean,369.0395777
UKUBIM_clean,334.8137786
UKUBOS_clean,348.1270121
UKUBUY_clean,332.809993
UKUCAF_clean,333.0015749
RAWZIA_clean,379.1995344
LAVSUY_clean,521.461163
LAVTAF_clean,448.3068449
LAVTEJ_clean,477.3934425
LAVTIN_clean,469.3193162
LAVTOT_clean,469.3193162
LAVTUZ_clean,474.3846849
AVUPIR_SL,293.6688312
OXAPEJ_charged,238.3623801
OTOROF_clean,348.1770833
IXAKAU_clean,288.0241076
QANSUV_clean,305.5091288
DAPXEZ_clean,381.3844342
HAWWIN_clean,314.8351648
HAWWOT_clean,308.6673131
HAWWUZ_clean,291.1571243
BAXLOD_clean,309.8692541
GAYFUJ_clean,408.4367246
GAYGAQ_clean_h,351.124571
HEDBEZ_clean,374.7681804
HEDBID_clean,384.5036713
ZEJCUO_clean,501.863354
MIDCAF_clean,451.4744697
SETDUS_clean,190.3762535
HOWROC_clean,551.3460826
IGIZEF_clean,253.5751354
VIRPOC_clean,453.7701397
TIRRIW_clean,481.9517105
HOMRIL_clean,310.7416332
LOQLEJ_manual,401.7893115
LOQLIN_SL,388.221714
DUBBEI_clean,268.7076948
KUGCOF_clean,264.9019242
XACHOA_clean,388.7703312
HUTTIA_clean,363.9485503
LABPOV_clean,359.2536539
LABPUB_clean,371.5267089
HUWDEJ_clean,257.4130361
ZUVTEP_clean,354.6397309
JOSNAG_clean,320.5690352
CABQEB_clean,330.2843243
KEJBOQ_clean_h,188.181521
KEJHIQ_clean_h,408.4522748
WONRUM02_clean,475.1720841
QEFNAQ_clean,260.3933642
ECOSIY_clean,300.3941513
QAVBUL_clean,417.904557
HIFTOG01_clean,428.5278878
HIFTOG02_clean,428.5278878
HIFTOG_clean,428.5278878
NISBEX_clean,313.7130051
QOVDAH_clean,442.7901457
QOVDEL_clean,442.7901457
FUNBAS_clean,463.4878255
FALZEY_clean,300.2741138
FALZIC_clean,305.9031686
FALZOI_clean,289.2427715
IGUTEK_clean,404.6563029
WEVQIX_clean,299.4083827
SUVFEU_clean,394.122792
MARJAQ_clean,350.5280279
QUFGED_clean,328.4876805
QUFGIH_clean,328.4876805
ECORIX_clean,343.0064531
ECOROD_clean,289.0660719
XUBJAF01_clean,322.1162424
XUBJAF_clean,322.1162424
KIYMIP_clean,248.5444708
COGNAO_clean,391.9885034
AFOTOF_clean,565.2490653
HOTWUJ_clean,416.617215
DOKDEN_clean,278.6202519
HORCUN_clean,458.9681502
YONNAR_clean,443.3888448
QOVWOO_SL,449.4139518
IGUCET_clean,318.7165775
QUJFUX_clean,442.679094
VUQJUN01_clean,483.1770321
VUQJUN_clean,483.1770321
VUQKAU_clean,466.13403
SUJNUH_clean,320.4915261
NADZEZ_clean,577.3035776
NADZID_clean,557.7956867
WUPNIF_clean,405.5206674
CUXFIL_clean,382.2917438
GAJZEY_clean,348.7912695
IKETIC_clean,325.1937984
OPOBIF_clean,365.5210606
OPOBOL_clean,374.1103855
TACJIS_clean,382.6184808
ILUHON_clean,404.6302848
ILUJEF_clean,416.9747611
WAYMAM_clean,434.4728411
WAYMEQ_SL,448.5895831
WAYMIU_manual,443.226573
ASAJOU_clean,362.034114
EQERAU_clean,510.012908
ETEPID_clean,317.8774367
IBOZIK_clean,214.1407529
EBUREA_clean,467.1352885
FAQVEA_clean,318.6781085
FALQEQ_clean,317.9937783
FALQIU_clean,303.2680351
FALQOA_clean,304.6719484
FAHGAY_clean,354.4075311
DAFHEZ_clean,368.9235451
DAFHID_clean,391.4201064
DAFHOJ_clean,376.6316136
ISIYOZ01_clean,315.0255379
ISIYOZ_clean,315.0255379
ISIYUF01_clean,303.2403556
VAPBEV_clean,227.2662675
VAPBIZ_clean,227.2662675
XENKIM_clean,421.2625737
LIFSAW_clean,298.4116033
LIFSEA_clean,304.4398047
NIFTIH_clean,289.9416166
VAXTEV_clean,257.7682157
VAYFUY_clean,314.6732209
ZEDROR_clean,391.5991181
WECBAJ_clean,290.9622615
REGLOG_clean,214.4227694
CAVSUP_clean,262.301383
TIGQOR_clean,491.7922647
TIGQUX_clean,508.8547696
MEJZEI_clean,345.1883364
ZEGSUB_clean,343.7956204
ACAJIZ_clean,258.3238636
ACAJOF_clean,218.0584924
XEQRAO_clean,406.7838609
FEGNIQ_clean,357.981329
TETZEZ_clean,356.9896047
TETZID_clean,302.1849431
ACOLOV_clean,354.0344275
PETVER_clean,330.243782
DEYNIG_clean,351.3782328
REYBAA_clean,371.9771242
REYCEF_clean,450.7331352
REYCOP_clean,332.3509606
XIHXAP_clean,415.1436571
XIHXET_clean,391.6892502
WIRMOB_clean,410.0390593
YINCEF_clean,341.9473601
YINCIJ_clean,326.0966648
YINCOP_clean,342.9028716
YINCUV_clean,329.6362008
YINDOQ_clean,267.0102149
EPECIN_clean,428.3018868
PEYPAM_SL,309.8593105
PEYPIU_clean,321.1599614
HIGRIA_clean,424.5841865
PIHWOU_clean,320.9030281
PIJDIX_clean,367.3565814
OFEHAK_clean,317.3483065
LISZOE_clean,399.7381162
GOBXAY_clean,354.6584354
ZIWMEZ_clean,315.4646102
QIPROY_clean,341.5790331
BEYSEF_clean,289.5382224
IFUNUU_clean,492.1832556
HISSIN_clean,484.6404022
CIZLEE_clean,396.2452629
EGUNAX_clean,378.6563392
MONWET_clean,210.5529954
ZOXFEZ_clean,417.5425331
DOQRUY_clean,377.7792452
GOWHOR_clean,566.4827279
KOTSIX_clean,378.1810914
GUBKUL_clean,592.120075
MOTVOI_clean,213.1696429
WOBHOM_clean,360.1234784
NOHHID_clean,274.2336119
DOHNUL_clean,308.8811246
BOMCOX_clean,315.3767474
ZOXGOK_clean,303.7913013
ZOXGUQ_clean,374.0599745
VOTKEW_clean,325.1539437
FUFTUX_clean,312.9421556
LULVOF_clean,341.8965917
KUHNEI_clean,347.235023
KUHNIM_clean,431.94967
ZUDXAZ_clean,249.4220898
XUBGUY_clean,507.9448055
GUKYUI_clean,319.3081081
JUFBIX_clean,461.6551998
FUNFOL_clean,364.8927942
FUNGAY_clean,255.3435593
MUGQAI_clean,521.242653
MUHNAG_clean,334.6749226
AJAMEF_clean,357.7446924
UKEXEP_clean,358.4068681
USORUR_clean,427.770991
URUWEL_clean,308.0947438
URUWIP_clean,308.0947438
TATYUL_clean,110.0584036
NANNAU_clean,289.6135468
NANNEY_clean,289.6135468
GAWCUF_clean,393.5788176
OGAQES_clean,432.8180915
QAVWAN_clean,379.0374377
NAYZOE_clean,296.5286041
YEKWOC_clean,519.3300189
PEZCII_clean,328.4002955
ENIHUG_clean,280.8344145
XAPCOH_clean,394.9739893
XAPCUN_clean,404.8733875
FIXVUE_clean,139.9365135
GAQYIH_clean,204.2603271
BIBXIV_clean,340.9765661
BIBXOB_clean,311.4238411
BIBXUH_clean,344.0657334
DOYBEA_clean,450.1917044
NUDLIJ_clean,518.350158
NUDMAC_clean,507.1156218
NUDMEG_clean,501.8237923
NUDMOQ_clean,503.3988067
NUDMUW_clean,508.2434706
NUDNEH_clean,534.8302687
UMEDEX_clean,163.8607595
UMEDIB_clean,396.2272727
METYIU_clean,310.2290002
TAZLIR_clean,370.1448748
TAZLOX_clean,379.2884322
TAZLUD_clean,362.2572406
TEZKAM_clean,373.5739887
FEWQIJ_manual,316.0401003
FEWQOP_clean,327.7639817
RIPWIY_clean,279.7017247
ZIQJEQ_clean,313.0461826
HUMWIX_clean,264.3658537
HUZXUX_clean,294.7345455
HUZYAE_clean,236.0512968
PURNEX_clean,311.0208654
PURNIB_clean,462.1230386
RIFGAQ_clean,316.5774759
SABVOH_manual,538.776011
SABWAU_SL,581.1862853
JEJWOL_clean,426.7146746
QEYWUN_clean,256.3293782
XEVVUQ_clean,264.1817123
PIDMEV01_clean,414.8206543
PIDMEV_clean,414.8206543
HIFVOI_clean,447.1341548
LIPQIL_clean,249.6716099
LIPQOR_clean,264.7354303
NAVJAW01_clean,448.9471096
WIZDEP_clean,431.8212253
WOBHEB01_clean,431.8212253
WOBHEB_clean,431.8212253
WOBHOL_clean,431.8212253
HOBGEL_clean,393.0031486
HOBGIP_clean,351.5474153
HOBGOV_clean,374.6471063
XOJCUV_clean,379.755498
BONWAD_clean,416.9612403
BONWIL_clean,328.0684755
BOYCEY_auto,252.5693036
FUTKEL_manual,318.6261872
FURRAM_clean,179.5677936
FURREQ_clean,184.7770816
FURRIU_clean,193.8370755
FUSMEM_clean,190.8621116
FUSMIQ_clean,189.5601173
FUSMOW_clean,186.0621707
FUSMUC_clean,186.681743
YUKTUU_clean,275.0162317
YUKVAC_clean,228.9430855
YUKVEG_clean,266.4242239
YUKVIK_clean,264.7058824
YUKVUW_clean,216.2680452
YUKKAR_clean,310.2932542
TUTHIA_clean,390.6635909
TUTHOG_clean,356.5944272
TUTJAU_clean,346.988667
ARAFEF_clean,259.0809541
ARAFIJ_clean,259.0809541
ARAFOP_clean,259.0809541
OJICUG_clean,525.0165737
OJIDAN_clean,519.5167469
VAGKOF_clean,525.2266225
VAGMAT_clean,413.1188349
VAGMEX_clean,411.7721617
ALAMUW_clean,295.2985992
ALANAD_clean,434.1972187
EXEXAH_clean,350.8914191
UVUFUN_clean,340.6648679
OYEBIE_clean,364.0051748
EXEWIO_clean,294.1499921
UWUTIQ_clean,513.3945841
OXOLAP_SL,379.4759529
RAHNOF_clean,307.8143298
BAZFUF01_clean,268.1063902
ICAQIO_clean,371.7733938
ICAQOU_clean,258.2844373
TATSIS_clean,329.7466305
TATPOV_clean,500.4550036
BAXSIE_clean,353.253012
CANYIB_clean,264.259326
XEGJIE_clean,313.6948618
XEGJOK_clean,353.5228327
XEGJUQ_clean,351.2412008
XEGKAX_clean,308.7983622
XEGKEB_clean,327.2873194
XEGKIF_clean,365.4521158
XEGKOL_clean,367.2758879
HAZNED_clean,375.3828164
HAZNIH_clean,365.0037331
HAZNON_clean,341.0966715
ZECKID_clean,285.1063595
ZECKOJ_clean,285.1063595
VETSOE_charged,498.2265446
VETTIZ_charged,466.5028787
ZEZFIV_clean,364.0908514
VETMIS_clean,294.0800379
ZETLER_clean,381.3375823
FIBKEI_clean,303.6949857
XIFHIF_clean,438.2515567
FERVEF_clean,391.1686183
FERVIJ_clean,391.1686183
FERVOP_clean,331.2332453
FERVUV_clean,331.2332453
FERWAC_clean,331.2332453
PEWFII_clean,368.5616135
PETWOC_clean,385.2054171
PEVBUP_clean,391.2483629
GEZRAG_clean,322.2329292
ADUWIH_clean,424.8482939
ADUWON_clean,406.0085656
LIKDOA_clean,247.3417166
LIKGUJ_clean,257.5410941
DIRPIF_clean,389.4280211
NIWZIE09_clean,401.6013439
NIWZIE10_clean,401.6013439
NIWZIE11_clean,401.6013439
NIWZIE12_clean,401.6013439
NIWZIE13_clean,401.6013439
NIWZIE14_clean,401.6013439
NIWZIE15_clean,401.6013439
NIWZIE16_clean,401.6013439
NIWZIE17_clean,401.6013439
SIRBIG06_clean,412.7568634
SIRBIG07_clean,412.7568634
YOBYAR_clean,443.3517747
YOBYEV_clean,433.6652367
YOCDUR_clean,442.001348
KIYTOD_clean,343.2831781
KIYXUN_clean,277.4090771
VIXPUP01_clean,278.8896299
KOMCOG_clean,351.8412076
KOMDAT_clean,403.5963166
ROMQAN_clean,418.3757272
ROMQER_clean,405.110733
ROLCEC13_clean,130.0072913
ROLCEC14_clean,130.0072913
ROLCEC15_clean,130.0072913
ROLCEC16_clean,130.0072913
ROLCEC18_clean,130.0072913
ROLCEC19_clean,130.0072913
KOXFUA_clean,292.0004383
KOXGAH_clean,286.5353725
KOXGIP_clean,265.2776215
KUMGIK_clean,434.0214954
KUMGOQ_clean,384.6960168
NORJEL_clean,320.7228444
PUFXIZ_clean,384.0524453
PUFXUL_clean,387.3314631
SUFJIO_clean,390.5732675
HUFKUQ_clean,364.6363636
BAFCAP_clean,369.2203482
FUYKER_clean,313.4128137
GAFROX_clean,413.4021403
GAFRUD_clean,278.7813286
GADMAA01_clean,394.3246543
PUYHOI_clean,115.0864432
WEVQOD01_clean,35.01679328
LAFFEG02_clean,252.0484129
LAFFEG_clean,252.0484129
QABKIQ_clean,229.9251473
ESIDOB_clean,379.3131026
ELERIY_clean,336.5220643
ULASAD_clean,169.5988549
IQECIS_clean,404.5494523
UQEGII_clean,421.8018913
ERUNIQ_clean,372.8336882
ERUNOW_clean,374.0611531
OWUHOF_clean,367.9991723
CADZIT_clean,362.0686803
UZIGOB_clean,365.0821089
DEXZIR_clean,337.6295648
EHAFEA_clean,443.9847121
EHAFIE_clean,455.4548989
EHAFOK_clean,435.0266972
EHAFUQ_clean,424.1820768
EHAGAX_clean,412.2050474
EHAGIF_clean,399.2520868
EHAGOL_clean,411.6071429
EHAGUR_clean,475.5250882
XOCWET_clean,437.3841561
XOCWIX_clean,390.5966616
XOCWOD_clean,464.4505141
XOCWUJ_clean,476.3869778
IBABOF_clean,339.7447553
IBABUL_clean,353.6200717
IBACAS_clean,368.2236377
ATOGEV_clean,329.6013485
DACXUB_clean,561.7422367
FEFVES_clean,284.2671194
CAQCAZ_clean,416.8224299
CASTEW_clean,388.0619415
WASTUG_clean,405.7318776
UCAXEC_clean,225.7972698
REJLIC_clean,361.8041374
KEGYAX_clean,233.0981775
DIVMUR_clean,342.1412372
DIVNAY_clean,352.9642057
HIWXER_clean,388.761884
VOGTIV_clean_h,438.8899261
MOGNAY_clean,287.6579744
XADDOX_clean,423.8153503
XADDUD_clean,430.5306365
XADDEN_manual,297.3889612
XADDIR_manual,329.6121667
XAFFAN_clean,381.924768
XAFFUH_clean,258.8927892
XADCEM_clean,226.0548559
XAFBEN_clean,381.4468429
OMICOD_clean,350.2567293
UVUQAE_clean,397.9243472
NANMAS_charged,383.090315
NANMEW_clean,455.5355054
CAKFIF_clean,426.7794296
NAQQED_clean,598.8876929
NAQQON_clean,591.8611977
PARFOF_clean_h,396.0892188
QARTAG_clean,289.2333764
QARTEK_clean,278.5340928
ADAXEK_clean,305.5640244
ADAXIO_clean,328.8844868
KEVWUF_clean,441.8181086
LEYQUD_clean,448.4895008
LEYRAK_clean,436.2077483
LEYREO_clean,441.8379881
LIBQIY_clean,432.3887854
PERSEM_clean,347.4322832
OGAXUR_clean,349.5855615
OGECOU_clean,340.186746
CISXEJ_clean,374.6139506
KIVDUQ_clean,371.4747541
QOBPEE_clean,251.6478932
QOCBUH_clean,294.7067958
DONXUB_clean,320.751634
KORMOV_clean,411.6575959
KORNAI_clean,403.9488279
YANBAR03_clean,292.4264799
BUCVAY_clean,359.0122622
BUCVIG_clean,358.1767107
XUCSAR01_clean,407.3979736
XUCSAR_clean,407.3979736
XUCSOF_clean,327.3361122
XAGPUT_clean,276.1110516
DUTKAG_clean,284.2675894
BOZFIH_clean,378.1239356
FAGQAI_clean,283.9658444
ANEHEI_clean,436.7234821
EWESAC_clean,321.6148375
OTUYEJ_clean,324.6750783
MAQBEO_clean,397.5262727
MAQBIS_clean,333.8204749
DARVAW_clean,326.6235813
HASNIB_clean,368.4853308
HASNOH_clean,384.0058884
HASNUN_clean,360.7536256
MAHCEG_clean,330.3399132
MAHCIK_clean,406.4847819
MAHCOQ_clean,372.4363933
AHAMAY_clean,302.3710664
BUSGOM_clean,409.7583879
ONUQOE_clean,284.5401174
VEHLEA01_clean,320.7807808
MUZHUL_charged,286.0882704
YUWKEH_clean,442.4832911
YUWKIL_clean,429.5855219
PACZUQ_clean,345.3564117
YUWHOO_SL,490.1630471
ELERIX_clean,332.4141589
ELEROD_clean,386.6842836
ISISUZ_clean,293.4245539
AQAJEI_clean,405.7025459
AQALIO_clean,357.267835
UWELIS_clean,426.3403897
TEDXOR_clean,423.4364568
TEDSIG_clean,371.7996085
TEBSAW_clean,313.2023813
GIFFAE_clean,402.5197116
GIFFEI_clean,403.777065
TEYLIU_clean,342.5016617
WISVEB_clean,349.0032081
VIVLAP_clean,392.2789539
FOJLOH_clean,301.7477135
TOFQEM_clean,317.1142317
EMUTUD_clean,336.6337945
EMUVAL_clean,335.4589605
WOVDES_clean,335.0552945
HOXSAQ_clean,380.4056856
CUCTAX_clean,267.5559436
COWRAJ_clean,437.924624
COWREN_clean,438.153937
COWRIR_clean,439.1752577
COWROX_clean,435.998222
GUHGOH_clean,440.1284035
DUJRAD_clean,353.3383346
AJINOY_clean,224.2212227
UMIGAA_clean,370.2270723
XASNUD_clean,409.2402303
XASPEP_clean,368.9775002
HAPGIR_clean,266.8586827
MULXOH_clean,430.4810715
EDABOC_clean,370.8765223
TAKYEL_clean,403.1569179
TAKYOV_clean,407.4927597
UQOWUU_clean,282.0819333
GUFBOA_clean,274.9987486
GUFBUG_clean,379.6993509
DUKMON_clean,345.2842711
RUFZID_clean,285.0447503
UHIYOB_clean,184.4827586
DUKNII_clean,386.4953149
KULZEY_clean,377.3175786
DUKYOZ_clean,567.203794
KUCDOD_clean,441.3159647
BUKYAJ_clean,570.726133
IHIMAP01_clean,410.0608845
IHIMAP_clean,410.0608845
DUPJAB_clean,354.9939517
JUPBUT_clean,377.9499245
KUVYAD_clean,407.1159462
AJUNOK_clean,468.2224536
KUTRIC_clean,336.9705786
KUTRUO_clean,418.6661867
KUTHOY_clean,379.5591243
SUTJIC_clean,359.513435
RUYNIK_clean,311.4478523
XEGJIE02_clean,359.7643147
JUNBOL_clean,396.142946
JUNBUR_clean,343.4401328
LUJBAV_clean,266.2357359
HURFEH_clean,357.5091111
SUVZUG_clean,331.1959288
SUWBET_clean,267.0457008
KADLOT_clean,276.2421001
KADLUZ_clean,265.2292161
HUWHOY_clean,360.7594937
HUXHEP01_clean,366.4754783
FAJZOI_clean,402.1700394
GAGSUF_clean,176.6658855
GAGTAM_clean,257.3548762
ULIMIN_clean,357.5085344
MAKFIQ_clean,466.0867577
MAKFOW_clean,457.836025
MAKGAJ_clean,475.8013129
MAKGEN_clean,437.2386889
MAKGOX_clean,454.221479
MAKGUD_clean,451.6977659
MAKHAK_clean,435.2996816
EJOQOL_clean,267.8166667
EJOQUR_clean,247.31449
EJORAY_clean,272.1526507
IJEVEA_clean,388.06134
IJEVIE_clean,364.4100649
